id,externalId,name,isString,isStep,description,securityCategories,unit,tag,scan,span,step,zero,recno,excdev,excmax,excmin,exdesc,future,compdev,compmax,compmin,convers,pointid,srcptid,engunits,shutdown,userint1,userint2,archiving,location1,location2,location3,location4,location5,pointtype,ptclassid,sourcetag,totalcode,userreal1,userreal2,descriptor,digitalset,filtercode,ptclassrev,squareroot,compressing,pointsource,ptclassname,typicalvalue,displaydigits,excdevpercent,instrumenttag,compdevpercent
7746696627668690,pi:160267,VAL_23-KA-9101-M01-62B:X.Value,False,False,PH HV SWGR 1stStg Comp Mtr,[],MW,VAL_23-KA-9101-M01-62B:X.Value,1,100,0,0,144767,0,64800,0,,0,0,28800,0,1,160267,0,MW,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH HV SWGR 1stStg Comp Mtr,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-KA-9101-M01-62B:X.Value,0
7762903366268981,pi:160206,VAL_23-GK-9107A-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,False,False,PH 1stStg Comp Encl Cooling UnitA,[],,VAL_23-GK-9107A-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,1,100,0,0,144706,0,600,0,,0,0,28800,0,1,160206,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Comp Encl Cooling UnitA,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-GK-9107A-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,0
7783449782147528,pi:160219,VAL_23-KA-9101_APR:VALUE,False,False,PH (CBM) 1st Stage ActPress Ratio,[],ratio,VAL_23-KA-9101_APR:VALUE,1,100,0,0,144719,0,600,0,,0,0,28800,0,1,160219,0,ratio,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH (CBM) 1st Stage ActPress Ratio,,0,1,0,1,VLH_PCN5,classic,50,-5,0,23-KA-9101_APR:VALUE,0
7786205984185850,pi:160700,VAL_23-PT-92532:X.Value,False,False,PH 1stStgComp Suction,[],bar,VAL_23-PT-92532:X.Value,1,100,0,0,145200,0,600,0,,0,0,28800,0,1,160700,0,bar,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStgComp Suction,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-PT-92532:X.Value,0
7788045209187110,pi:161018,VAL_23-YA-96117-01:Z.X.Value,False,False,PH 1stStg Gear1 Journ BRG DE,[],,VAL_23-YA-96117-01:Z.X.Value,0,100,0,0,145518,0,600,0,,0,0,28800,0,1,161018,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Gear1 Journ BRG DE,,0,1,0,1,LAB-WAS-VAL,classic,50,-5,0,23-YA-96117-01:Z.X.Value,0
7850077266067495,pi:160104,VAL_23_PT_92531:Z.X.Value,False,False,PH 1stStgComp Suction,[],,VAL_23_PT_92531:Z.X.Value,1,100,0,0,144604,0,600,0,,0,0,28800,0,1,160104,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStgComp Suction,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23_PT_92531:Z.X.Value,0
7857721200136115,pi:160522,VAL_23-LT-92529-03:X.Value,False,False,PH 1stStgScrub I-face TopFoam,[],,VAL_23-LT-92529-03:X.Value,1,100,0,0,145022,0,600,0,,0,0,28800,0,1,160522,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStgScrub I-face TopFoam,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-LT-92529-03:X.Value,0
7892132402851286,pi:160720,VAL_23-PT-96149:Z.X1.Value,False,False,PH 1st Stage Comp Inner Seal DE,[],,VAL_23-PT-96149:Z.X1.Value,1,100,0,0,145220,0,600,0,,0,0,28800,0,1,160720,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1st Stage Comp Inner Seal DE,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-PT-96149:Z.X1.Value,0
7934675105939714,pi:160034,VAL_23_FIC_92543_05:Z.X.Value,False,False,PH 1stStgComp First AntSrg CountTot,[],,VAL_23_FIC_92543_05:Z.X.Value,1,100,0,0,144534,0,600,0,,0,0,28800,0,1,160034,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStgComp First AntSrg CountTot,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23_FIC_92543_05:Z.X.Value,0
7986175887295498,pi:160572,VAL_23-LY-92529_SILch0_SC0_TY1SP:VALUE,False,False,PH (Profiler) Shutdown Channel 0 - Tube y1 Setpoint,[],,VAL_23-LY-92529_SILch0_SC0_TY1SP:VALUE,1,100,0,0,145072,0,600,0,,0,0,28800,0,1,160572,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH (Profiler) Shutdown Channel 0 - Tube y1 Setpoint,,0,1,0,1,VLH_PCN5,classic,50,-5,0,23-LY-92529_SILch0_SC0_TY1SP:VALUE,0
8011296759529193,pi:191092,VAL_23-TT-92604A:X.Value,False,False,PH 1stStgDiscCool Gas Out Output,[],degC,VAL_23-TT-92604A:X.Value,1,100,0,0,175484,0,600,0,,0,0,28800,0,1,191092,0,degC,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStgDiscCool Gas Out Output,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-TT-92604A:X.Value,0
8018545058273893,pi:160649,VAL_23-PDT-96167:X.Value,False,False,PH 1stStg Comp Balance Piston,[],mbar,VAL_23-PDT-96167:X.Value,1,100,0,0,145149,0,600,0,,0,0,28800,0,1,160649,0,mbar,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Comp Balance Piston,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-PDT-96167:X.Value,0
8030759143629469,pi:160235,VAL_23-KA-9101-M01_Current_L1:VALUE,False,False,PH (SwitchGear) MV-COMP.M. FEEDER/ Current (L1),[],A,VAL_23-KA-9101-M01_Current_L1:VALUE,1,100,0,0,144735,0,600,0,,0,0,28800,0,1,160235,0,A,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH (SwitchGear) MV-COMP.M. FEEDER/ Current (L1),,0,1,0,1,VLH_PCN5,classic,50,-5,0,23-KA-9101-M01_Current_L1:VALUE,0
8037109353216719,pi:160910,VAL_23-TT-96104-01:Z.X.Value,False,False,PH 1stStg Comp Thrust BRG OUT,[],,VAL_23-TT-96104-01:Z.X.Value,0,100,0,0,145410,0,600,0,,0,0,28800,0,1,160910,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Comp Thrust BRG OUT,,0,1,0,1,LAB-WAS-VAL,classic,50,-5,0,23-TT-96104-01:Z.X.Value,0
8056342431574548,pi:160650,VAL_23-PDT-96180:X.Value,False,False,PH 1st Stg Lube Oil Filter,[],,VAL_23-PDT-96180:X.Value,1,100,0,0,145150,0,600,0,,0,0,28800,0,1,160650,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1st Stg Lube Oil Filter,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-PDT-96180:X.Value,0
8065725277019028,pi:160915,VAL_23-TT-96112-03:Z.X.Value,False,False,PH 1stStg Comp 1 Journ BRG NDE,[],,VAL_23-TT-96112-03:Z.X.Value,0,100,0,0,145415,0,600,0,,0,0,28800,0,1,160915,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Comp 1 Journ BRG NDE,,0,1,0,1,LAB-WAS-VAL,classic,50,-5,0,23-TT-96112-03:Z.X.Value,0
8074905342471274,pi:160494,VAL_23-LIC-92521:Control Module:PD,False,False,PH 1stStgSuctScrubber Level Derivate time,[],s,VAL_23-LIC-92521:Control Module:PD,1,100,0,0,144994,0,86400,0,,0,0,86400,0,1,160494,0,s,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStgSuctScrubber Level Derivate time,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-LIC-92521:Control Module:PD,0
8077585242237588,pi:160724,VAL_23-PT-96156:Z.X1.Value,False,False,PH 1st Stg Outer Seal DE,[],,VAL_23-PT-96156:Z.X1.Value,1,100,0,0,145224,0,600,0,,0,0,28800,0,1,160724,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1st Stg Outer Seal DE,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-PT-96156:Z.X1.Value,0
8124424175096675,pi:160234,VAL_23-KA-9101-M01_CB_travel_alarm:VALUE,False,False,PH (SwitchGear),[],,VAL_23-KA-9101-M01_CB_travel_alarm:VALUE,1,1,1,147,144734,0,600,0,,0,0,28800,0,1,160234,0,,0,0,0,1,1,2,1,1,0,Digital,2,,0,0,0,PH (SwitchGear),Valhall_True_False,0,1,0,1,VLH_PCN5,classic,0,-5,0,23-KA-9101-M01_CB_travel_alarm:VALUE,0
8152209984966682,pi:160110,VAL_23_TT_92532:Z.X.Value,False,False,PH 1stStgComp Suction Temp,[],,VAL_23_TT_92532:Z.X.Value,1,100,0,0,144610,0,600,0,,0,0,28800,0,1,160110,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStgComp Suction Temp,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23_TT_92532:Z.X.Value,0
8228798062873764,pi:160908,VAL_23-TT-96103-01:Z.X.Value,False,False,PH 1stStg Comp Thrust BRG IN,[],,VAL_23-TT-96103-01:Z.X.Value,0,100,0,0,145408,0,600,0,,0,0,28800,0,1,160908,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Comp Thrust BRG IN,,0,1,0,1,LAB-WAS-VAL,classic,50,-5,0,23-TT-96103-01:Z.X.Value,0
8261587117579642,pi:161067,VAL_23-ZA-96107-02:Z.X.Value,False,False,PH 1stStg Comp Schaft Axial,[],,VAL_23-ZA-96107-02:Z.X.Value,0,100,0,0,145567,0,600,0,,0,0,28800,0,1,161067,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Comp Schaft Axial,,0,1,0,1,LAB-WAS-VAL,classic,50,-5,0,23-ZA-96107-02:Z.X.Value,0
8301842998492867,pi:160994,VAL_23-VA-9110-M01-39:X.Value,False,False,PH 1st Stg Oil Seperator Running,[],,VAL_23-VA-9110-M01-39:X.Value,1,1,1,147,145494,0,600,0,,0,0,28800,0,1,160994,0,,0,0,0,1,1,0,1,1,0,Digital,2,,0,0,0,PH 1st Stg Oil Seperator Running,Valhall_True_False,0,1,0,1,VLH_PCN1,classic,0,-5,0,23-VA-9110-M01-39:X.Value,0
8302667704744403,pi:160839,VAL_23-TIC-96148:Control Module:PD,False,False,PH 1stStg Comp Seal Gas Derivate time,[],s,VAL_23-TIC-96148:Control Module:PD,1,100,0,0,145339,0,86400,0,,0,0,86400,0,1,160839,0,s,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Comp Seal Gas Derivate time,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-TIC-96148:Control Module:PD,0
8337453484346434,pi:160630,VAL_23-PDT-92530:X.Value,False,False,PH 1stStgComp Suct Str,[],mbar,VAL_23-PDT-92530:X.Value,1,100,0,0,145130,0,600,0,,0,0,28800,0,1,160630,0,mbar,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStgComp Suct Str,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-PDT-92530:X.Value,0
8378359481992421,pi:160231,VAL_23-KA-9101-M01_Active_power_kW:VALUE,False,False,PH (SwitchGear),[],kW,VAL_23-KA-9101-M01_Active_power_kW:VALUE,1,100,0,0,144731,0,600,0,,0,0,28800,0,1,160231,0,kW,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH (SwitchGear),,0,1,0,1,VLH_PCN5,classic,50,-5,0,23-KA-9101-M01_Active_power_kW:VALUE,0
8405268545708034,pi:160673,VAL_23-PIC-96153:Z.Y.Value,False,False,PH 1stStg Comp Inner Seal Output,[],bar,VAL_23-PIC-96153:Z.Y.Value,1,100,0,0,145173,0,600,0,,0,0,28800,0,1,160673,0,bar,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Comp Inner Seal Output,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-PIC-96153:Z.Y.Value,0
8409064856363381,pi:160838,VAL_23-TIC-96148:Control Module:BX,False,False,PH 1stStg Comp Seal Gas External,[],-,VAL_23-TIC-96148:Control Module:BX,1,1,1,147,145338,0,600,0,,0,0,1200,0,1,160838,0,-,0,0,0,1,1,2,1,1,0,Digital,2,,0,0,0,PH 1stStg Comp Seal Gas External,Valhall_True_False,0,1,0,1,VLH_PCN1,classic,0,-5,0,23-TIC-96148:Control Module:BX,0
8427569487861804,pi:160721,VAL_23-PT-96149:Z.X2.Value,False,False,PH 1st Stage Comp Inner Seal DE,[],,VAL_23-PT-96149:Z.X2.Value,1,100,0,0,145221,0,600,0,,0,0,28800,0,1,160721,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1st Stage Comp Inner Seal DE,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-PT-96149:Z.X2.Value,0
8479232171119983,pi:160584,VAL_23-NY-96144-09:VALUE,False,False,PH (CBM) Phase C Negative Qmax,[],mV,VAL_23-NY-96144-09:VALUE,1,100,0,0,145084,0,600,0,,0,0,28800,0,1,160584,0,mV,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH (CBM) Phase C Negative Qmax,,0,1,0,1,VLH_PCN5,classic,50,-5,0,23-NY-96144-09:VALUE,0
8503523552259748,pi:160842,VAL_23-TIC-96148:Control Module:YR,False,True,PH 1stStg Comp Seal Gas Working Setpoint,[],degC,VAL_23-TIC-96148:Control Module:YR,1,100,1,0,145342,0,600,0,,0,0,1200,0,1,160842,0,degC,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Comp Seal Gas Working Setpoint,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-TIC-96148:Control Module:YR,0
8511209252533299,pi:163581,VAL_45-PT-92508:X.Value,False,False,PH 1stStgSuctCool CoolMed Out,[],,VAL_45-PT-92508:X.Value,1,100,0,0,148081,0,600,0,,0,0,28800,0,1,163581,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStgSuctCool CoolMed Out,,0,1,0,1,VLH_PCN1,classic,50,-5,0,45-PT-92508:X.Value,0
8545651518276059,pi:161070,VAL_23-ZA-96121-02:Z.X.Value,False,False,PH 1stStg Gear Schaft Axial,[],,VAL_23-ZA-96121-02:Z.X.Value,0,100,0,0,145570,0,600,0,,0,0,28800,0,1,161070,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Gear Schaft Axial,,0,1,0,1,LAB-WAS-VAL,classic,50,-5,0,23-ZA-96121-02:Z.X.Value,0
8581019113269584,pi:160128,VAL_23_YT_96133_01:Z.X.Value,False,False,PH 1stStg MtrJourn BRG NDE,[],,VAL_23_YT_96133_01:Z.X.Value,1,100,0,0,144628,0,600,0,,0,0,28800,0,1,160128,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg MtrJourn BRG NDE,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23_YT_96133_01:Z.X.Value,0
8680767059225226,pi:160916,VAL_23-TT-96113-01:Z.X.Value,False,False,PH 1stStg Gear2 Journ BRG NDE,[],,VAL_23-TT-96113-01:Z.X.Value,0,100,0,0,145416,0,600,0,,0,0,28800,0,1,160916,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Gear2 Journ BRG NDE,,0,1,0,1,LAB-WAS-VAL,classic,50,-5,0,23-TT-96113-01:Z.X.Value,0
8715462823345825,pi:160155,VAL_23-FE-9106-H01:Z.Y.Value,False,False,PH 1stStgComp OIL HEATER,[],,VAL_23-FE-9106-H01:Z.Y.Value,1,1,1,147,144655,0,600,0,,0,0,28800,0,1,160155,0,,0,0,0,1,1,0,1,1,0,Digital,2,,0,0,0,PH 1stStgComp OIL HEATER,Valhall_True_False,0,1,0,1,VLH_PCN1,classic,0,-5,0,23-FE-9106-H01:Z.Y.Value,0
8749627326108358,pi:160909,VAL_23-TT-96103-03:Z.X.Value,False,False,PH 1stStg Comp Thrust BRG IN,[],,VAL_23-TT-96103-03:Z.X.Value,0,100,0,0,145409,0,600,0,,0,0,28800,0,1,160909,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Comp Thrust BRG IN,,0,1,0,1,LAB-WAS-VAL,classic,50,-5,0,23-TT-96103-03:Z.X.Value,0
8797197434176605,pi:160239,VAL_23-KA-9101-M01_Earth_current:VALUE,False,False,PH (SwitchGear) MV-COMP.M. FEEDER/ Earth current,[],A,VAL_23-KA-9101-M01_Earth_current:VALUE,1,100,0,0,144739,0,600,0,,0,0,28800,0,1,160239,0,A,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH (SwitchGear) MV-COMP.M. FEEDER/ Earth current,,0,1,0,1,VLH_PCN5,classic,50,-5,0,23-KA-9101-M01_Earth_current:VALUE,0
8827378826196010,pi:160076,VAL_23_PIC_92538_06:Z.X.Value,False,False,PH 1stStgComp STV Perf Limit 1 PV,[],,VAL_23_PIC_92538_06:Z.X.Value,1,100,0,0,144576,0,600,0,,0,0,28800,0,1,160076,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStgComp STV Perf Limit 1 PV,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23_PIC_92538_06:Z.X.Value,0
8840323445667893,pi:163365,VAL_45-FT-92139B:X.Value,False,False,PH 1stStg LO Cooler CW,[],,VAL_45-FT-92139B:X.Value,1,100,0,0,147865,0,600,0,,0,0,28800,0,1,163365,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg LO Cooler CW,,0,1,0,1,VLH_PCN1,classic,50,-5,0,45-FT-92139B:X.Value,0
8846602756836883,pi:160843,VAL_23-TIC-96148:MODE,True,False,PH 1stStg Comp Seal Gas Mode,[],,VAL_23-TIC-96148:MODE,1,100,1,0,145343,0,600,0,"if (('VAL_23-TIC-96148:Control Module:BA') = ""True"" AND ('VAL_23-TIC-96148:Control Module:BX') = ""False"") THEN ""AUTO"" ELSE if (('VAL_23-TIC-96148:Control Module:BA') = ""True"" AND ('VAL_23-TIC-96148:Control Module:BX') = ""True"") THEN ""E1"" ELSE if ('VAL_23-TIC-96148:Control Module:BA') = ""False"" then ""MAN"" ELSE ""N/A""",0,0,28800,0,1,160843,0,,0,0,0,1,0,0,0,7,0,String,2,,0,0,0,PH 1stStg Comp Seal Gas Mode,,0,1,0,1,C,classic,50,-5,0,,0
8853721943046030,pi:160273,VAL_23-KA-9101-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,False,False,PH 1st Stage Comp,[],,VAL_23-KA-9101-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,1,100,0,0,144773,0,600,0,,0,0,28800,0,1,160273,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1st Stage Comp,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-KA-9101-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,0
8854792084056404,pi:160571,VAL_23-LY-92529_SILch0_SC0_TY1PSP:VALUE,False,False,PH (Profiler) Shutdown Channel 0 - Tube y1 Position Setpoint,[],,VAL_23-LY-92529_SILch0_SC0_TY1PSP:VALUE,1,100,0,0,145071,0,600,0,,0,0,28800,0,1,160571,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH (Profiler) Shutdown Channel 0 - Tube y1 Position Setpoint,,0,1,0,1,VLH_PCN5,classic,50,-5,0,23-LY-92529_SILch0_SC0_TY1PSP:VALUE,0
8877482139815959,pi:160699,VAL_23-PT-92523:X.Value,False,False,PH 1stStgSuctScrubber,[],,VAL_23-PT-92523:X.Value,1,100,0,0,145199,0,64800,0,,0,0,28800,0,1,160699,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStgSuctScrubber,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-PT-92523:X.Value,0
8891498171453966,pi:160265,VAL_23-KA-9101-M01-39A:X.Value,False,False,PH 1st Stg Mtr RUNNING,[],,VAL_23-KA-9101-M01-39A:X.Value,1,1,1,147,144765,0,600,0,,0,0,28800,0,1,160265,0,,0,0,0,1,1,0,1,1,0,Digital,2,,0,0,0,PH 1st Stg Mtr RUNNING,Valhall_True_False,0,1,0,1,VLH_PCN1,classic,0,-5,0,23-KA-9101-M01-39A:X.Value,0
8920665361443416,pi:161026,VAL_23-YA-96122:Z.X.Value,False,False,PH 1stStg Gear1 Velocimeter,[],,VAL_23-YA-96122:Z.X.Value,0,100,0,0,145526,0,600,0,,0,0,28800,0,1,161026,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Gear1 Velocimeter,,0,1,0,1,LAB-WAS-VAL,classic,50,-5,0,23-YA-96122:Z.X.Value,0
8943362915100309,pi:160551,VAL_23-LY-92529_DensityBands_05waterLL:VALUE,False,False,PH (Profiler) Density Band 2 Lower Limit (WATER),[],Kg/m3,VAL_23-LY-92529_DensityBands_05waterLL:VALUE,1,100,0,0,145051,0,600,0,,0,0,28800,0,1,160551,0,Kg/m3,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH (Profiler) Density Band 2 Lower Limit (WATER),,0,1,0,1,VLH_PCN5,classic,50,-5,0,23-LY-92529_DensityBands_05waterLL:VALUE,0
8987032805440884,pi:160672,VAL_23-PIC-96153:Z.X.Value,False,False,PH 1stStg Comp Inner Seal Measured Value,[],bar,VAL_23-PIC-96153:Z.X.Value,1,100,0,0,145172,0,600,0,,0,0,28800,0,1,160672,0,bar,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Comp Inner Seal Measured Value,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-PIC-96153:Z.X.Value,0
8997567269680749,pi:160222,VAL_23-KA-9101_EPH:VALUE,False,False,PH (CBM) 1st Stg ExpCompr Poly Head,[],,VAL_23-KA-9101_EPH:VALUE,1,100,0,0,144722,0,600,0,,0,0,28800,0,1,160222,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH (CBM) 1st Stg ExpCompr Poly Head,,0,1,0,1,VLH_PCN5,classic,50,-5,0,23-KA-9101_EPH:VALUE,0
9001864827793439,pi:160766,VAL_23-TE-96137-02:X.Value,False,False,PH 1stStg Mtr Cold Air,[],,VAL_23-TE-96137-02:X.Value,1,100,0,0,145266,0,600,0,,0,0,28800,0,1,160766,0,,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH 1stStg Mtr Cold Air,,0,1,0,1,VLH_PCN1,classic,50,-5,0,23-TE-96137-02:X.Value,0
9005999667357219,pi:160256,VAL_23-KA-9101-M01_Running_hours:VALUE,False,False,PH (SwitchGear),[],hours,VAL_23-KA-9101-M01_Running_hours:VALUE,1,100,0,0,144756,0,600,0,,0,0,28800,0,1,160256,0,hours,0,0,0,1,1,0,1,1,0,Float32,2,,0,0,0,PH (SwitchGear),,0,1,0,1,VLH_PCN5,classic,50,-5,0,23-KA-9101-M01_Running_hours:VALUE,0
