name,parentId,description,id,ELC_STATUS_ID,RES_ID,SOURCE_DB,SOURCE_TABLE,WMT_AREA_ID,WMT_CATEGORY_ID,WMT_CONTRACTOR_ID,WMT_FUNC_CODE_ID,WMT_LOCATION_ID,WMT_PO_ID,WMT_SAFETYCRITICALELEMENT_ID,WMT_SYSTEM_ID,WMT_TAG_CREATED_DATE,WMT_TAG_CRITICALLINE,WMT_TAG_DESC,WMT_TAG_GLOBALID,WMT_TAG_HISTORYREQUIRED,WMT_TAG_ID,WMT_TAG_ID_ANCESTOR,WMT_TAG_ISACTIVE,WMT_TAG_ISOWNEDBYPROJECT,WMT_TAG_LOOP,WMT_TAG_MAINID,WMT_TAG_NAME,WMT_TAG_UPDATED_BY,WMT_TAG_UPDATED_DATE,WMT_TAG_STATUSCHGDATE,WMT_TAG_COMMENT,WMT_TAG_SUFFIX,WMT_SYSTEM_ACTIVE,WMT_SYSTEM_CODE,WMT_SYSTEM_DESC,WMT_SYSTEM_NAME,WMT_LOCATION_ACTIVE,WMT_LOCATION_CODE,WMT_LOCATION_EXTENDACTIVEWOP,WMT_LOCATION_EXTERNALOWNERSHIP,WMT_LOCATION_MAITIS,WMT_LOCATION_NAME,WMT_LOCATION_NOCOPIESDEFAULTIC,WMT_LOCATION_NOCOPIESWOPERMIT,WMT_LOCATION_OPERATIONHOURS,WMT_LOCATION_PROGVALUE,WMT_LOCATION_SIMULATETIMEFRAME,WMT_LOCATION_SJAMAXNOOFTASKS,WMT_LOCATION_USEPLOTALTITUDE,WMT_LOCATION_WORKSTART
48-PAL-96961,4253142376899578,VRD - PH STG1 COMPENCL WTR MIST CYL1 : PRESSURE ALARM LOW,7005641479527925,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,2491,2013-05-16 11:50:16,N,VRD - PH STG1 COMPENCL WTR MIST CYL1 : PRESSURE ALARM LOW,1000000000292841,Y,699675,351537,1,0,,681760,48-PAL-96961,1001,2015-10-06 12:28:33,,,,,,,,,,,,,,,,,,,,,
23-TT-92532,7372310232665628,VRD - PH 1STSTGCOMP SUCTION,7011320537781072,1211,653983,workmate,wmate_dba.wmt_tag,1600,1116,1686,4580,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGCOMP SUCTION,1000000000681225,Y,346602,681824,1,0,92532,681760,23-TT-92532,9802,2013-12-09 12:53:00,,,,,,,,,,,,,,,,,,,,,
23-TI-92532,7011320537781072,SOFT TAG VRD - PH 1STSTGCOMP SUCTION,7025469396873128,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2012-12-13 14:15:36,N,SOFT TAG VRD - PH 1STSTGCOMP SUCTION,1000000000250903,Y,683122,346602,1,0,,681760,23-TI-92532,1001,2015-10-09 11:56:30,2014-10-06 07:45:12,,,,,,,,,,,,,,,,,,,,
23-XE-96124,3117826349444493,VRD - PH 1STSTGGEARSHAFT1JOURNBRGDE,7030560909529320,1211,300990,workmate,wmate_dba.wmt_tag,1600,1116,1686,4621,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGGEARSHAFT1JOURNBRGDE,1000000000716804,Y,346874,345637,1,0,96124,681760,23-XE-96124,8137,2014-07-11 09:25:15,,,,,,,,,,,,,,,,,,,,,
23-PIC-92538-03,3956345651792907,SOFT TAG VRD - PH 1STSTGCOMP SUCTION STV,7059124259738257,1211,,workmate,wmate_dba.wmt_tag,1585,1152,1686,11275,1004,,,4440,2013-05-16 11:50:16,N,SOFT TAG VRD - PH 1STSTGCOMP SUCTION STV,1000000000291740,Y,698572,346362,1,0,,681760,23-PIC-92538-03,1001,2015-10-09 11:56:33,,,,,,,,,,,,,,,,,,,,,
23-XA-92543-08,4626965604898946,SOFT TAG VRD - PH 1STSTG CCC GENERAL ALARM,7062173702047975,1211,,workmate,wmate_dba.wmt_tag,1585,1152,1686,11275,1004,,,4440,2013-04-23 10:10:49,N,SOFT TAG VRD - PH 1STSTG CCC GENERAL ALARM,1000000000284998,Y,696174,654426,1,0,,681760,23-XA-92543-08,1001,2015-10-09 11:56:28,,,,,,,,,,,,,,,,,,,,,
23-HV-96189-01,7482803449361240,VRD - PH 1STSTGLUBEOIL PSV IN,7063694885919884,1211,471579,workmate,wmate_dba.wmt_tag,1600,1116,1686,4418,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGLUBEOIL PSV IN,1000000000716877,Y,346020,346250,1,0,96189,681760,23-HV-96189-01,9802,2013-12-09 12:53:01,,,,,,,,,,,,,,,,,,,,,
23-FIC-92543-01,6045313781173559,SOFT TAG VRD - PH 1STSTGCMP ANTSRG CNTLR OP,7070732177038869,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2013-05-16 11:50:16,N,SOFT TAG VRD - PH 1STSTGCMP ANTSRG CNTLR OP,1000000000291869,Y,698701,345884,1,0,,681760,23-FIC-92543-01,1001,2015-10-09 11:56:31,,,,,,,,,,,,,,,,,,,,,
23-PALL-96160-01,311006305196759,VRD - PH 1STSTG COMP SEPAR GAS : PRESSURE ALARM LOW LOW,7073036875857350,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2015-10-06 12:18:23,N,VRD - PH 1STSTG COMP SEPAR GAS : PRESSURE ALARM LOW LOW,1000000000112704,Y,770169,346325,1,0,,681760,23-PALL-96160-01,1001,2015-10-06 13:14:22,,,,,,,,,,,,,,,,,,,,,
23-TT-96168,3904753668320840,VRD - PH 1STSTG COMP INNER SEAL,7080547672061222,1211,650245,workmate,wmate_dba.wmt_tag,1600,1116,1686,4588,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG COMP INNER SEAL,1000000000684489,Y,346634,682540,1,0,96168,681760,23-TT-96168,9689,2014-12-15 13:36:36,2014-12-15 13:36:36,"Added Alarm_Setpoint_Units: ?C (Ref: VRD-CCR-000505)L_Event value added.PALL changed from 20 to 67, PAL changed from 30 to 77 and PEL changed from 40 to 60 deg C. (Ref: VRD-FEM-2826)PAL and PALL value (67) removed 08.02.2013 (Ref: VRD-BP-BP-EQ-000290-A-C-",,,,,,,,,,,,,,,,,,,
48-PSE-96962,402526641391660,VRD - PH STG1 COMP ENCL WTR MIST AIR CYL,7081179618804586,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4518,1004,,1033,2491,2012-10-17 12:20:30,N,VRD - PH STG1 COMP ENCL WTR MIST AIR CYL,1000000000232305,Y,675781,407510,1,0,96962,681760,48-PSE-96962,8137,2015-12-17 08:32:58,2015-12-17 08:32:58,,,,,,,,,,,,,,,,,,,,
23-TI-92603,2603234742204220,SOFT TAG VRD - PH 1STSTGDISCCOOL GAS OUT,7092801421280965,1211,,workmate,wmate_dba.wmt_tag,1585,1152,1686,11275,1004,,,4440,2012-12-13 14:15:46,N,SOFT TAG VRD - PH 1STSTGDISCCOOL GAS OUT,1000000000250911,Y,683129,346608,1,0,,681760,23-TI-92603,1001,2015-10-09 11:56:30,2014-10-06 07:45:13,,,,,,,,,,,,,,,,,,,,
23-KA-9101-ASP,3047932288982463,VRD - PH 1ST STAGE ACTSHAFT POWER,7106458703545029,1211,,workmate,wmate_dba.wmt_tag,1600,1120,1686,6284,1004,,,4440,2009-08-31 19:25:02,N,VRD - PH 1ST STAGE ACTSHAFT POWER,1000000000712753,Y,358611,346064,1,0,,681760,23-KA-9101-ASP,1001,2015-10-08 15:05:09,,,,,,,,,,,,,,,,,,,,,
45-TT-92607A,1305599545806638,VRD - PH 1STSTGDISCCLR COOLMED OUT,7129182102946004,1211,496518,workmate,wmate_dba.wmt_tag,1585,1116,1686,4580,1004,8309,1060,2363,2009-06-26 15:36:39,N,VRD - PH 1STSTGDISCCLR COOLMED OUT,1000000000710417,Y,350364,345963,1,0,92607A,681760,45-TT-92607A,9802,2013-12-09 12:53:00,,"Added Units ?C (VRD-CCR-000505, 11.04.12)",,,,,,,,,,,,,,,,,,,
23-TT-92604,5412677358344403,VRD - PH 1STSTGDISCCOOL COOLMED IN,7135761397174928,1225,653961,workmate,wmate_dba.wmt_tag,1585,1116,1350,4580,1004,8309,1069,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGDISCCOOL COOLMED IN,1000000000679309,Y,346609,346654,0,0,9260,681760,23-TT-92604,8137,2017-01-26 08:31:57,2013-07-15 09:20:26,,,,,,,,,,,,,,,,,,,,
23-TT-96181-01,8661817370917050,VRD - PH 1STSTG COMP LO HEADER,7150379466084051,1211,653960,workmate,wmate_dba.wmt_tag,1600,1116,1686,4580,1004,8309,1069,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG COMP LO HEADER,1000000000684490,Y,346635,346454,1,0,96181,681760,23-TT-96181-01,8137,2017-01-26 08:31:57,,Added Alarm_Setpoint_Units: ?C (Ref: VRD-CCR-000505)Alarm limit_L changed from 30 to 20 ?C and BXL=20 added (Ref: VRD-BP-VID-EQ-001125-A-C-001),,,,,,,,,,,,,,,,,,,
23-VA-9110-M01,4461000379624497,VRD - 1ST STAGE COMPRESSOR OIL SEPARATOR W/ FAN,7158026292546285,1211,,workmate,wmate_dba.wmt_tag,1600,1114,1686,4280,1004,8718,1060,4440,2009-06-26 15:36:37,N,VRD - 1ST STAGE COMPRESSOR OIL SEPARATOR W/ FAN,1000000000716787,Y,346857,346855,1,0,,681760,23-VA-9110-M01,1001,2015-10-09 11:56:23,,,,,,,,,,,,,,,,,,,,,
23-FC-92542,4168462116468060,SOFT TAG VRD - PH 1STSTGCOMP HOT GAS BP,7162999463409911,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2012-12-13 14:13:05,N,SOFT TAG VRD - PH 1STSTGCOMP HOT GAS BP,1000000000250724,Y,682941,345883,1,0,,681760,23-FC-92542,1001,2015-10-09 11:56:28,2014-10-06 07:45:09,,,,,,,,,,,,,,,,,,,,
23-YAHH-96118-02,3487626027738639,VRD - PH 1STSTGGEAR 1 JOURNBRG NDE : VIBRATION ALARM HIGH HIGH,7172610570780076,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-05-16 11:50:16,N,VRD - PH 1STSTGGEAR 1 JOURNBRG NDE : VIBRATION ALARM HIGH HIGH,1000000000292003,Y,698834,346998,1,0,,681760,23-YAHH-96118-02,1001,2015-10-06 12:28:32,,,,,,,,,,,,,,,,,,,,,
23-ZE-96121-02,3117826349444493,VRD - PH 1STSTGGEAR SHAFT AXIAL POS,7182469351822037,1211,300990,workmate,wmate_dba.wmt_tag,1600,1116,1686,4634,1004,8309,1060,4440,2009-06-26 15:36:38,N,VRD - PH 1STSTGGEAR SHAFT AXIAL POS,1000000000716831,Y,347072,345637,1,0,96121,681760,23-ZE-96121-02,8137,2014-07-11 09:25:15,,,,,,,,,,,,,,,,,,,,,
23-YT-96118-01,8601821864863601,VRD - PH 1STSTGGEAR 1 JOURNBRG NDE,7197432099823010,1211,446683,workmate,wmate_dba.wmt_tag,1600,1116,1686,4627,1004,8309,1060,4440,2009-06-26 15:36:38,N,VRD - PH 1STSTGGEAR 1 JOURNBRG NDE,1000000000715796,Y,346997,346937,1,0,96118,681760,23-YT-96118-01,9802,2013-12-09 12:53:01,,,,,,,,,,,,,,,,,,,,,
60-EN-9010A+24B1,2083333183637273,VRD - 1ST STAGE COMPRESSOR LUBE OIL HEATER,7200619527605764,1211,,workmate,wmate_dba.wmt_tag,1650,1115,1686,6185,1004,,,3118,2013-05-28 11:16:05,N,VRD - 1ST STAGE COMPRESSOR LUBE OIL HEATER,1000000000297905,Y,702164,345702,1,0,,681760,60-EN-9010A+24B1,8137,2017-07-25 10:12:15,2017-07-25 10:12:15,,,,,,,,,,,,,,,,,,,,
23-PDT-96146,1510541513998137,VRD - PH 1STSTG SEAL GAS FILTER,7213806806730380,1211,495164,workmate,wmate_dba.wmt_tag,1600,1116,1686,4507,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG SEAL GAS FILTER,1000000000706335,Y,346190,345605,1,0,96146,681760,23-PDT-96146,9802,2013-12-09 12:53:00,,Changed Alarm_Setpoint_Units from barg to bar. (Ref: VRD-CCR-000505),,,,,,,,,,,,,,,,,,,
23-PAH-92532,2252481549297710,VRD - PH 1STSTGCOMP SUCTION : PRESSURE ALARM HIGH,7232635853838671,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-05-16 11:50:16,N,VRD - PH 1STSTGCOMP SUCTION : PRESSURE ALARM HIGH,1000000000293652,Y,700484,346286,1,0,,681760,23-PAH-92532,1001,2015-10-06 12:28:34,,,,,,,,,,,,,,,,,,,,,
45-PT-92609,1305599545806638,VRD - PH 1STSTGDISCCOOL CM OUT,7234351919101721,1211,485917,workmate,wmate_dba.wmt_tag,1585,1116,1686,4525,1004,8309,1069,2363,2009-06-26 15:36:39,N,VRD - PH 1STSTGDISCCOOL CM OUT,1000000000708816,Y,350295,345963,1,0,92609,681760,45-PT-92609,8137,2017-01-26 08:31:57,2016-08-19 12:35:26,,,,,,,,,,,,,,,,,,,,
23-TV-92504,2861239574637735,VRD - PH 1STSTGSUCTCOOL CM IN,7245020250267724,1211,609903,workmate,wmate_dba.wmt_tag,1585,1253,1686,11523,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGSUCTCOOL CM IN,1000000000685286,Y,346653,345949,1,0,92504,681760,23-TV-92504,8137,2017-05-05 09:41:21,2017-05-05 09:41:21,,,,,,,,,,,,,,,,,,,,
23-NXO-96142,2027930114249607,VRD - PH 1ST STAGE COMP CMS TRIP,7252525697433092,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,9208,1004,,,4440,2012-05-09 17:16:59,N,VRD - PH 1ST STAGE COMP CMS TRIP,1000000000180017,Y,650788,651253,1,0,96142,681760,23-NXO-96142,9802,2013-12-09 12:53:03,,,,,,,,,,,,,,,,,,,,,
23-EPV-92501B,1659945743622682,VRD - PH 1STSTGSUCTCLR GAS IN EQUAL,7253555045795726,1211,532127,workmate,wmate_dba.wmt_tag,1585,1253,1686,11517,1004,,1033,4440,2012-05-09 17:17:07,N,VRD - PH 1STSTGSUCTCLR GAS IN EQUAL,1000000000192126,Y,662897,345655,1,0,92501B,681760,23-EPV-92501B,1001,2016-11-10 18:02:09,2016-06-09 09:12:54,,,,,,,,,,,,,,,,,,,,
60-EN-9010B+27G2,7158026292546285,VRD - 1ST STAGE COMPRESSOR OIL SEPERATOR W/FAN,7254018244705798,1211,,workmate,wmate_dba.wmt_tag,1650,1115,1686,6185,1004,,,3118,2013-05-28 11:16:05,N,VRD - 1ST STAGE COMPRESSOR OIL SEPERATOR W/FAN,1000000000297584,Y,701845,346857,1,0,,681760,60-EN-9010B+27G2,1001,2015-10-08 11:47:33,,,,,,,,,,,,,,,,,,,,,
23-FG-96106-02,2137557577165478,VRD - PH 1STSTG LUBE OIL RET,7254731712322919,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4381,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG LUBE OIL RET,1000000000706033,Y,345743,682544,1,0,96106,681760,23-FG-96106-02,9802,2013-12-09 12:53:02,,,,,,,,,,,,,,,,,,,,,
23-PSV-96173,3904753668320840,VRD - PH 1STSTG COMP INNER LEAKAGE,7256682287528286,1211,553859,workmate,wmate_dba.wmt_tag,1600,1253,1686,11517,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG COMP INNER LEAKAGE,1000000000683749,Y,346249,682540,1,0,96173,681760,23-PSV-96173,11757,2017-01-04 09:22:14,2017-01-04 09:22:14,,,,,,,,,,,,,,,,,,,,
23-TI-96103,5219814416570652,SOFT TAG VRD - PH 1STSTG COMP THRUST BRG IN,7271158805875629,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2013-05-16 11:50:16,N,SOFT TAG VRD - PH 1STSTG COMP THRUST BRG IN,1000000000291984,Y,698815,345739,1,0,,681760,23-TI-96103,1001,2015-10-09 11:56:31,,TAG NUMBER CHANGED FROM: 23-TI-96103-01. REF: VRD-CCR-000332,,,,,,,,,,,,,,,,,,,
23-LAL-96182-02,407333832112751,VRD - PH 1STSTG COMP LO RES : LEVEL ALARM LOW,7279926818226227,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2015-10-06 12:18:22,N,VRD - PH 1STSTG COMP LO RES : LEVEL ALARM LOW,1000000000112403,Y,769868,346118,1,0,,681760,23-LAL-96182-02,1001,2015-10-06 13:14:18,,,,,,,,,,,,,,,,,,,,,
23-TI-96131-02,8598061348328169,SOFT TAG VRD - PH 1STSTG MOTOR JOURN BRG NDE,7281264694736290,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2012-12-13 14:16:20,N,SOFT TAG VRD - PH 1STSTG MOTOR JOURN BRG NDE,1000000000250948,Y,683165,346436,1,0,,681760,23-TI-96131-02,1001,2015-10-09 11:56:30,2014-10-06 07:45:13,,,,,,,,,,,,,,,,,,,,
23-TAH-96102-01,1005589700418708,VRD - PH 1STSTG COMPR JOURN BRG NDE : TEMPERATURE ALARM HIGH,7283675140550910,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-04-23 10:10:50,N,VRD - PH 1STSTG COMPR JOURN BRG NDE : TEMPERATURE ALARM HIGH,1000000000286165,Y,697347,346399,1,0,,681760,23-TAH-96102-01,1001,2015-10-06 12:28:31,,,,,,,,,,,,,,,,,,,,,
23-PAHH-96149-01,7355334418846746,VRD - PH 1STSTG COMP INNER SEAL DE : PRESSURE ALARM HIGH HIGH,7293267986645502,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2015-10-06 12:18:21,N,VRD - PH 1STSTG COMP INNER SEAL DE : PRESSURE ALARM HIGH HIGH,1000000000112118,Y,769583,346316,1,0,,681760,23-PAHH-96149-01,1001,2015-10-06 13:14:22,,,,,,,,,,,,,,,,,,,,,
23-FO-96195,4965752723543746,VRD - PH 1STSTG LUBE OIL COOLER,7299687388644800,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4390,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG LUBE OIL COOLER,1000000000707047,Y,345798,345950,1,0,96195,681760,23-FO-96195,9802,2013-12-09 12:53:00,,,,,,,,,,,,,,,,,,,,,
23-PY-92538,3956345651792907,VRD - PH 1STSTGCOMP SUCTION STV,7308528585797988,1211,555102,workmate,wmate_dba.wmt_tag,1585,1116,1686,6212,1004,8309,1060,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTGCOMP SUCTION STV,1000000000683506,Y,346369,346362,1,0,92538,681760,23-PY-92538,8137,2014-07-11 09:25:15,,,,,,,,,,,,,,,,,,,,,
23-PT-96150-02,3904753668320840,VRD - PH 1STSTG COMP INNER SEAL NDE,7314196130664807,1211,495056,workmate,wmate_dba.wmt_tag,1600,1116,1686,4525,1004,8309,1069,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG COMP INNER SEAL NDE,1000000000685081,Y,346319,682540,1,0,96150,681760,23-PT-96150-02,8137,2017-01-26 08:31:57,,,,,,,,,,,,,,,,,,,,,
23-FIC-92543-10,6045313781173559,SOFT TAG VRD - PH 1STSTGCM CCC MAN TARGANTSRG,7326719574559795,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11275,1004,,,4440,2013-05-16 11:50:16,N,SOFT TAG VRD - PH 1STSTGCM CCC MAN TARGANTSRG,1000000000291707,Y,698539,345884,1,0,,681760,23-FIC-92543-10,1001,2015-10-09 11:56:32,,,,,,,,,,,,,,,,,,,,,
23-LAH-96182-01,5606856737601083,VRD - PH 1STSTG COMP LO RES : LEVEL ALARM HIGH,7350101224145847,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2015-10-06 12:18:22,N,VRD - PH 1STSTG COMP LO RES : LEVEL ALARM HIGH,1000000000112390,Y,769855,346117,1,0,,681760,23-LAH-96182-01,1001,2015-10-06 13:14:18,,,,,,,,,,,,,,,,,,,,,
23-PT-96149-01,3904753668320840,VRD - PH 1STSTG COMP INNER SEAL DE,7355334418846746,1211,495056,workmate,wmate_dba.wmt_tag,1600,1116,1686,4525,1004,8309,1069,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG COMP INNER SEAL DE,1000000000685078,Y,346316,682540,1,0,96149,681760,23-PT-96149-01,8137,2017-01-26 08:31:57,,Refer to (23-PT-96149-02) Data sheet. This tag is part of the voting signal 1oo2 to PSD.,,,,,,,,,,,,,,,,,,,
23-1ST STAGE COMPRESSOR-PH,4518112062673878,1ST STAGE COMPRESSOR ON PH,7372310232665628,1211,,workmate,wmate_dba.wmt_tag,1444,1157,,6593,1004,,,4440,2012-12-13 10:17:23,N,1ST STAGE COMPRESSOR ON PH,1000000000249708,Y,681824,681792,1,0,,681760,23-1ST STAGE COMPRESSOR-PH,8137,2013-12-11 14:35:29,2013-05-08 12:52:29,,,,,,,,,,,,,,,,,,,,
23-FE-9122-39,2539007469802785,VRD - PH 1STSTGCOMP SEAL GAS HTR ON,7375434961226765,1211,,workmate,wmate_dba.wmt_tag,1600,1114,1686,6177,1004,,,4440,2012-05-09 17:16:59,N,VRD - PH 1STSTGCOMP SEAL GAS HTR ON,1000000000180774,Y,651545,345716,1,0,,681760,23-FE-9122-39,1001,2015-10-09 11:56:29,,,,,,,,,,,,,,,,,,,,,
23-TAL-96183,3530222939238645,VRD - PH 1STSTG COMP OIL TANK HEATER : TEMPERATURE ALARM LOW,7384544220029985,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-05-16 11:50:16,N,VRD - PH 1STSTG COMP OIL TANK HEATER : TEMPERATURE ALARM LOW,1000000000291963,Y,698797,346638,1,0,,681760,23-TAL-96183,1001,2015-10-06 12:28:32,,,,,,,,,,,,,,,,,,,,,
45-TT-92506,2861239574637735,VRD - PH 1STSTGSUCTCLR COOLMED SPLY,7390359759479147,1211,496518,workmate,wmate_dba.wmt_tag,1585,1116,1686,4580,1004,8309,1060,2363,2009-06-26 15:36:39,N,VRD - PH 1STSTGSUCTCLR COOLMED SPLY,1000000000710414,Y,350361,345949,1,0,92506,681760,45-TT-92506,9802,2013-12-09 12:53:00,,"Added Units ?C (VRD-CCR-000505, 11.04.12)",,,,,,,,,,,,,,,,,,,
23-YT-96120-02,2227583191295299,VRD - PH 1STSTGGEAR 2 JOURNBRG DE,7414063256466454,1211,300992,workmate,wmate_dba.wmt_tag,1600,1116,1686,4627,1004,8309,1069,4440,2009-06-26 15:36:38,N,VRD - PH 1STSTGGEAR 2 JOURNBRG DE,1000000000715801,Y,347002,346942,1,0,96120,681760,23-YT-96120-02,8137,2017-01-26 08:31:57,,,,,,,,,,,,,,,,,,,,,
23-ZAHH-96121-03,424834710305573,VRD - PH 1STSTGGEAR SHAFT AXIAL POS : POSITION ALARM HIGH HIGH,7434769645928256,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2015-10-06 12:18:22,N,VRD - PH 1STSTGGEAR SHAFT AXIAL POS : POSITION ALARM HIGH HIGH,1000000000112534,Y,769999,347105,1,0,,681760,23-ZAHH-96121-03,1001,2015-10-06 13:14:19,,,,,,,,,,,,,,,,,,,,,
23-KA-9101-M01-59,6191827428964450,VRD - PH HV SWGR 1STSTG COMP MTR,7439584526262058,1211,,workmate,wmate_dba.wmt_tag,1600,1116,1686,4628,1004,,,4440,2012-10-17 12:20:27,N,VRD - PH HV SWGR 1STSTG COMP MTR,1000000000228409,Y,671885,346066,1,0,9101,681760,23-KA-9101-M01-59,9802,2013-12-09 12:53:03,,,,,,,,,,,,,,,,,,,,,
23-ZAH-96121-01,1659961617327218,VRD - PH 1STSTGGEAR SHAFT AXIAL POS : POSITION ALARM HIGH,7447828351119967,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2015-10-06 12:18:22,N,VRD - PH 1STSTGGEAR SHAFT AXIAL POS : POSITION ALARM HIGH,1000000000112514,Y,769979,347103,1,0,,681760,23-ZAH-96121-01,1001,2015-10-06 13:14:19,,,,,,,,,,,,,,,,,,,,,
45-HV-92509,2861239574637735,VRD - PH 1STSTGSUCTCOOL COOLMED OUT,7462237474762308,1211,530856,workmate,wmate_dba.wmt_tag,1585,1116,1686,4418,1004,8309,,2363,2009-06-26 15:36:39,N,VRD - PH 1STSTGSUCTCOOL COOLMED OUT,1000000000710368,Y,350180,345949,1,0,92509,681760,45-HV-92509,9802,2013-12-09 12:53:00,,,,,,,,,,,,,,,,,,,,,
23-PDAH-96155,4114276763906236,VRD - PH 1STSTGCOMP SEAL BUFGAS FLTR : PRESSURE DIFFERENTIAL ALARM HIGH,7463558581542420,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-04-23 10:10:49,N,VRD - PH 1STSTGCOMP SEAL BUFGAS FLTR : PRESSURE DIFFERENTIAL ALARM HIGH,1000000000285044,Y,696219,346191,1,0,,681760,23-PDAH-96155,1001,2015-10-06 12:28:29,,,,,,,,,,,,,,,,,,,,,
23-PC-9109,2357112351749647,VRD - 1ST STAGE COMPPRESSOR AUXILIARY LUBE OIL PUMP,7480049662945478,1211,,workmate,wmate_dba.wmt_tag,1600,1120,1686,6300,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - 1ST STAGE COMPPRESSOR AUXILIARY LUBE OIL PUMP,1000000000705720,Y,346154,346682,1,0,,681760,23-PC-9109,1001,2015-10-08 15:05:08,,"Manufacturer: Plently Mirlees / Model: KCA80-4NL, Capacity: 31.62 m3/h, Operating conditions: 9.2 barg @ 70 deg C",,,,,,,,,,,,,,,,,,,
23-PSV-96189,2357112351749647,VRD - PH 1STSTG COMP STANDBYOILPUMP,7482803449361240,1211,551663,workmate,wmate_dba.wmt_tag,1600,1253,1686,11517,1004,8309,,4440,2009-06-26 15:36:37,N,VRD - PH 1STSTG COMP STANDBYOILPUMP,1000000000683750,Y,346250,346682,1,0,96189,681760,23-PSV-96189,8137,2016-12-15 12:35:02,2016-12-15 12:35:02,,,,,,,,,,,,,,,,,,,,
23-PAHH-96150-01,4050790831683279,VRD - PH 1STSTG COMP INNER SEAL NDE : PRESSURE ALARM HIGH HIGH,7485661194413462,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2015-10-06 12:18:21,N,VRD - PH 1STSTG COMP INNER SEAL NDE : PRESSURE ALARM HIGH HIGH,1000000000112120,Y,769585,346318,1,0,,681760,23-PAHH-96150-01,1001,2015-10-06 13:14:22,,,,,,,,,,,,,,,,,,,,,
23-YAHH-96105-01,186991159687459,VRD - PH 1STSTG COMPR JOURN BRG NDE : VIBRATION ALARM HIGH HIGH,7490638556401829,1211,,workmate,wmate_dba.wmt_tag,1600,1152,1686,11405,1004,8309,,4440,2013-04-23 10:10:49,N,VRD - PH 1STSTG COMPR JOURN BRG NDE : VIBRATION ALARM HIGH HIGH,1000000000284974,Y,696150,346991,1,0,,681760,23-YAHH-96105-01,1001,2015-10-06 13:13:59,,ALARM PRIORITY CHANGED FROM 2 TO 3 (REF: FEM-2609),,,,,,,,,,,,,,,,,,,
