"G01666"," C027D","202301","00","O","000000000","000000000","000000000","177244053100","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","D03","19990902","",""
"G01666"," C028","202301","00","O","000000000","000000000","000000000","177244051501","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","S01","19930331","",""
"G01666"," C029","202301","00","O","000000000","000000000","000000000","177244051801","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","D01","19990904","",""
"G01666"," C029D","202301","00","O","000000000","000000000","000000000","177244051801","12","MP  289","02451","GOM SHELF LLC","MP290","000000000","D02","19990904","",""
"G01666"," C030","202301","00","G","000000000","000000000","000000000","177244053300","13","MP  289","02451","GOM SHELF LLC","MP290","000000000","S02","20061010","",""
"G01666"," C031","202301","00","G","000000000","000000000","000000000","177244090200","13","MP  289","02451","GOM SHELF LLC","MP290","000000000","S02","20060831","",""
"G01666"," C032","202301","00","U","000000000","000000000","000000000","177244090300","14","MP  289","02451","GOM SHELF LLC","MP290","000000000","X01","","",""
"G01667"," C021","202301","00","U","000000000","000000000","000000000","177244049100","14","MP  290","02451","GOM SHELF LLC","MP290","000000000","X01","","",""
"G01673"," B001","202301","31","O","000005369","000000464","000044815","177244022300","08","MP  296","02451","GOM SHELF LLC","MP144","000000000","S01","19830831","891020238","0"
"G01673"," B003","202301","00","U","000000000","000000000","000000000","177244022700","14","MP  296","02451","GOM SHELF LLC","MP144","000000000","X01","","",""
"G01673"," B004","202301","26","O","000002387","000000098","000024097","177244022900","08","MP  296","02451","GOM SHELF LLC","MP144","000000000","S02","19930430","",""
"G01673"," B008","202301","31","O","000006471","000001508","000006446","177244023600","08","MP  296","02451","GOM SHELF LLC","MP144","000000000","S01","19831031","891020238","0"
"G01673"," B013","202301","00","O","000000000","000000000","000000000","177244024501","12","MP  296","02451","GOM SHELF LLC","MP144","000000000","S01","20120115","891020238","0"
"G01673"," B014","202301","31","O","000005984","000001338","000023969","177244024401","09","MP  296","02451","GOM SHELF LLC","MP144","000000000","S02","20111018","",""
"G01673"," B018","202301","00","U","000000000","000000000","000000000","177244025300","14","MP  296","02451","GOM SHELF LLC","MP144","000000000","X01","","",""
"G01673"," B019","202301","31","O","000004952","000000000","000006017","177244027302","08","MP  296","02451","GOM SHELF LLC","MP144","000000000","S01","20120229","891020238","0"
"G01673"," C001","202301","00","O","000000000","000000000","000000000","177244016100","12","MP  296","02451","GOM SHELF LLC","MP144","000000000","S01","19830228","891020238","0"
"G01673"," C002","202301","00","O","000000000","000000000","000000000","177244021100","12","MP  296","02451","GOM SHELF LLC","MP144","000000000","S03","19940731","",""
"G01673"," C004","202301","00","O","000000000","000000000","000000000","177244021403","12","MP  296","02451","GOM SHELF LLC","MP144","000000000","S01","20030131","",""
"G01673"," C005","202301","00","O","000000000","000000000","000000000","177244021700","12","MP  296","02451","GOM SHELF LLC","MP144","000000000","D01","19830131","",""
"G01673"," C005D","202301","00","O","000000000","000000000","000000000","177244021700","12","MP  296","02451","GOM SHELF LLC","MP144","000000000","D02","19821231","891020238","0"
"G01673"," C006","202301","31","O","000000726","000000493","000000837","177244021503","09","MP  296","02451","GOM SHELF LLC","MP144","000000000","S01","19971220","",""
